'	588|596|598|601|605|610|615|618|628|629|630
single-releases	594
singles	585|589|593|594|595
singly	599
singular	617|627|628|630
singularity	622|623|624
sink-systems	624
sinking	597|602
siphon-driven	624
sired	618
sires	618
siri-acquired-by-apple-iphone-becomes-the-virtual-personal-assistant	619|620
sister	597|598|599|601|610|619|620|627
sisters	588|612
sit	588|612
sit-in	627
sit-ins	627
sitcom	587|601
site	588|590|596|597|598|599|603|605|606|608|612|613|615|616|618|619|620|624|627|629|632|633
site's	596
siteinfo	596
sites	588|596|597|598|599|605|608|613|615|616
sits	593
sitta	628|630
sittah	628|630
sitting	599|619|620
sittings	608
situated	598
situation	588|598|607|617|624|627|628|630
situational	607
situations	607|609|617|624|627|628|630
six	588|589|591|592|594|595|597|599|601|603|610|615|619|620|627|628|630|631
six-month	598|619|620
six-week	604
sixteen	616
sixth	592
sixth-generation	619|620
sizable	589
size	597|598|599|602|614|615|616|618|619|620|624|633
size-classes	597
sizeable	612
sizes	597|599
sjid	588|589
sk	632|633
ska-punk	594
skeletonized	603
skeletons	597
skeptic	627
sketched	602
sketchy	591
ski	612
skidding	617
skies	598
skill	629
skills	595|601|607|614|619|620|624
skimpy	631
skin	597|610|618
skin-deep	597
skirmish	627
skirmishes	618
skirted	602
sko	625
sky	598
skyline	597
skynet	624
sl	632|633
slack	600
slams	588
slanted	600
slap	588|593
slap-right	617
slapped	593
slated	615
slave	597|611
slave-making	597
slave-raiding	597
slavery	603|610
slaves	597
sled	617
sleep	612|615
sleeping	615|624
sleeve	601|615
slender	597|599
slenska	591|597|598|603|610|612|619|620|621|627|628|630
slide	619|620
slideshow	598|615
slideshow_the-dna-power-list-top-50-influentials_1570626	588
slight	625
slightly	585|591|594|598|599|602|610|614|615|617|625|628|630
slim	618
slip	615
slippery	615
slogan	619|620|627
slogans	588|619|620|627
sloop	598
slope	599
slot	619|620
slow	597|613|615|616|624|627
slow-sand	624
slow-scan	615
slowed	610
slower	614
slowing	605|615
slowly	588|597|603|619|620
slows	597|599
slowscan	615
sluggish	599
sluggishness	627
slugs	599
slum's	624
sm	632|633
small	588|589|597|598|599|602|607|610|612|615|616|617|618|621|624|627|628|629|630|631
small-scale	624
smaller	597|599|602|608|610|615|616|631
smallest	597
smaragdina	597
smart	615|617
smarter	619|620
smartphone	619|620
smashed	588
smearcase	617
smells	597|617
smh	615|619|620
smithii	597
smithsonianmag	598
smoke	595
smoking	617
smooth	585|593|615|628|630
smoothed	628|630
smut	595
sn	632|633
snack	617
snails	598
snakes	599
snap	597|615
snapped	615
snaps	597
snapshot	619|620
snapshots	597|619|620
snatch	599
snatching	597|599
sneak	613
sniffing	609
snippet	596|628|630
snob	607
snow	598|617
snowcap	618
snowfall	598
snowfalls	598
snowflake	618
so	588|590|591|592|593|597|598|599|601|602|603|605|608|609|612|613|615|616|617|619|620|624|625|626|627|628|630|631|632|633
so-and-so	628|630
so-called	599|627
soap	601|628|630
soberaniachile	598
soberanos	598
soca	610
soccer	610
socdemo	628|630
social	588|596|597|599|603|604|605|607|608|609|610|612|613|617|621|622|623|624|627|628|629|630
sociale	627
socialism	607|628|630
socialist	606|628|630
sociality	597
socialization	603
socially	624|629
sociaux	597
societal	609|628|630
societies	597|603|604|605|608|612|624
society	586|588|597|603|605|607|609|610|612|621|622|623|624|627|629
society's	607|610|611
socio-cultural	603
sociobiology	597
sociocultural	603
socioeconomic	607
sociolinguistic	628|630
sociolinguistics	603
sociological	607
sociologists	603|607
sociology	603|604|609
sockets	624
sodalities	603
sodas	617
sodium	615|624
sofa	628|630
soft	589|594|599|624
softening	593
softer	593
softsong	599
softsongs	599
software	596|605|606|613|614|615|619|620|621|622|623|624|632
software's	615
soi	594
soil	597|598|599|608|615|616
soiled	615
sokolova	597
solar	598|616|624
solar-powered	624
solar-powered-r	624
sold	585|588|589|593|595|596|602|612|613|618|619|620|624|629
soldier	588|597
soldiers	597|627
soldiers'	627
sole	588|613|619|620|628|630
solekshwa-launched	624
solely	605
soles	599
solicited	612
solid	597|618|625
solid-colored	618
solidarity	605|629
solidified	629
solitary	597
solo	585|589|593|594|595
solos	593
solution	588|603|605|608|615|616|621|624
solutions	588|597|613|615|621|624
solve	597|621|626
solved	588|626
solving	597
sombre	599
some	585|588|591|592|593|595|597|598|599|601|602|603|604|605|607|608|609|610|612|613|615|616|617|618|619|620|621|624|625|626|627|628|629|630|631
somebody	600
somehow	622|623
someone	588|605|609|628|630
something	602|603|607|609|619|620|624|628|630
sometime	591|602
sometimes	588|591|594|595|597|598|599|602|603|607|612|617|618|624|626|627|628|630
somewhat	597|610|615|617|627|628|629|630|632
somewhere	627
somnambulism	612|622|623|624
son	587|588|592|593|601|602|611|612|615
sonar	615
song	585|587|589|593|594|595|599|601|606|619|620|629|631
song's	587|593
songbirds	599
songs	585|589|593|594|595|599|600|601|606|629|631
songwriter	589|601
songwriters	589|601
songwritershalloffame	589
songwriting	585|589
sonority	628|630
sons	585|588|602
sons-in-law	588
soon	588|591|597|601|608|610|612|613|617|627|629
soon-army	627
sooner	588|619|620
sophisticated	606|624
soprano	589
sorrow	593
sorry	628|630
sort	592|609|610|619|620
sorts	591|627
sought	597|624
soul	585|589|612|629|631
sound	593|595|600|617|619|620|624|625|628|630|631
sound-apollo-11-moon-landing	615
soundchronicle	589
sounding	609|631
sounds	593|597|599|617|625|628|630
soundtrack	589|593
soup	617
sour	619|620
source	588|589|593|597|598|602|605|606|608|610|613|614|615|619|620|621|624|628|630|631
sourced	585
sources	585|588|591|593|596|597|598|601|602|605|606|607|608|609|610|613|619|620|621|622|623|627|628|629|630|631|632
sourcing	619|620
sous	598
south	589|598|608|610|615|619|620|627
south-east	627
south-pole	598
southeast	618
southeastern	628|630
southern	597|598|599|608|615|617|618|624|627|628|630
southernmost	598
southwest	598|610|615
southwestern	618|628|630
sovereign	610
sovereignty	598
sp	597
space	590|598|603|609|613|615|616|619|620|624|629
space-based	603
spacecraft	615|616
spaceflight	615|616
spaceflights	615
spacelog	615
spaceref	616
spaces	597|604|624
spacesuit	615|616
spacesuits	616
spacewalks	615
span	616|619|620
spanishjennet	618
spans	599|613
spare	588
spare-us-the-gandhian-halo	588
sparing	597|624
spark	627
sparked	627
sparks	588
sparse	618
spate	619|620
spawned	621
spayed	618
spc	598
speak	603|610|628|630|631|632
speaker	617|628|630
speaker's	628|630
speakers	617|619|620|625|628|630|633
speaking	617|628|630
speaks	615
special	588|589|597|598|601|605|607|610|615|618|624|625|627|628|630|633
specialisations	599
specialise	597|599
specialised	597|624
specialist	597
specialists	597|603|619|620
specialization	597
specialize	631
specialized	597|603|607|621
specializes	603
specially	597|615
specials	589|594|595
specialty	621
species	597|598|599|604|615|624
species'	599
species-level	597
species-specific	597|599
speciesfactsheet	598
speciesism	604
specific	591|597|598|603|606|607|608|609|614|616|618|619|620|621|624
specifically	608|610|612|614|617|619|620|622|623|624|627|628|629|630
specifications	619|620
specifics	590
specified	588|591
specimen	597|599
specimens	598
specs	619|620
spectacle	598
spectrum	597|609
speculated	591|627
speculating	619|620
speculation	598|619|620
speech	588|615|617|619|620|625|627|628|630
speeches	608
speed	590|595|599|616|624
speeds	595|597|598|619|620
spelled	626
spelling	598|618|628|630
spellings	628|630
spells	612
spend	588|595|597|598|599|612|613
spending	588|612
spends	597|619|620
spent	588|595|598|608|615
sperm	597
sphecoid	597
sphere	603|627
spheres	615
spices	610
spider	597
spiders	597|599
spidery	616
spillover	627
spin	613
spines	599
spinning	609|613
spinoff	613
spiracles	597
spirit	605|612|617
spirited	619|620
spiritism	612
spirits	588
spiritual	588|612|624|631
spiritualistic	612
spirituality	600
splashdown	615
splashed	616
splendid	612
split	591|599|612|613|627
split-adjusted	619|620
splitting	627
splwinners	619|620
spo-openingceremony	589
spoke	608|615|628|630
spoken	601|608|610|617|628|629|630
spokesman	588
spokesperson	627
spokeswoman	589|595
sponsored	608|615|624|627
sponsoring	621
sponsorlevels	618
sponsors	618
spontaneously	612
sporadic	627|628|630
spores	597
sport	604|610|618
sports	589|603|604|610|618
sportsillustrated	589
spot	589|598|615|618|628|630
spotlight	627
spots	599|618
spotted	618
spotting	599|618
spouses	609
spp	597
sppcount	597
spr	628|630
spraying	597|624
spread	588|591|597|598|605|612|624|627|628|629|630|631
spreading	591|598|627|628|630
spreads	602|627|628|630
spreadsheet	619|620
spreadsheets	619|620
spring	592|597|598|627
springerlink	597|621
springhill	589
springtails	598
sprint	618
spun	605
spurious	615
sq	598|610|619|620|632|633
sqi	617
squabbles	619|620
squalor	624
square	598|616|619|620|627|628|630
square'	627
squash	597
squeeze	605
squeezed	610
squeezing	615
squid	598
squids	598
sr	585|632|633
sr_1_1_digr	585
srfboy	589
srn	632|633
srpski	590|597|598|603|609|610|614|615|619|620|622|623|627|628|630|632|633
ss	624|632|633
ssala	628|630
ssaro	599
sscc	619|620
ssd	610
sseuda	625
ssuiuda	625
st	619|620|628|629|630|632|633
stabilisation	624
stability	603|619|620|621|625|627
stabilize	615
stabilized	602
stable	597|599|615|616|618|627
stack	614
staff	596|619|620
staffed	598
stage	587|589|594|597|600|601|613|615|616|619|620|627|629
staged	601|618|627
stages	597|598|603|615|616|619|620
staggered	602
staging	587|619|620
staid	619|620
stainless	616|619|620
stakes	619|620|627
stalemate	627
stalk	628|630
stalks	597
stalled	589|627
stallion	618
stallions	618
stamp	589
stamps	615
stance	600|603
stances	603
stand	616|618|627
stand-alone	616
standard	585|588|591|594|602|613|617|619|620|628|630
standardized	619|620|627|628|630
standards	585|618|619|620|624|627|628|630|631
standing	612|627
standoff	608
standpoint	628|630
stands	591|615|619|620
stanford	597|603|613
staple	610
star	589|591|601|629
starboard	602
starbulletin	613
starchy	610
stardom	619|620|631
starred	587|601
starring	601|612|616
stars	589|610|615
start	588|591|592|596|597|598|615|616|618|624|627
start-of-production	608
startScriptForm	618
start_from	589
started	588|591|595|596|602|603|610|613|616|618|619|620|624|626|627|629|632|633
starting	589|591|592|603|627|633
starts	593|597|624
startstep	618
startup	619|620
starvation	624
starving	618
state	588|590|591|597|602|603|605|606|608|609|610|612|618|619|620|624|627|628|629|630
state's	627
state-news	588
state-politics	608
state-regulated	603
state-run	627
state-wide	608
stated	588|591|595|598|608|612|615|619|620|627|631
statehood	627
stateless	603|627
statement	588|606|627
statements	588|590|593|594|596|598|600|601|603|606|608|609|610|613|614|615|617|619|620|624|627|628|629|630|631
statenews	593
states	588|591|592|593|603|609|610|613|627|628|629|630
static	597|614|617|625
staticmaps	617
statics	621
stating	588|591|605
station	588|598|608|610|615
stationary	615|618
stations	585|593|595|598|608|610|624|628|629|630
statistical	621|622|623
statisticians	621
statistics	596|615|621|622|623|627|629|633
stative	628|630
stats	624
status	596|598|603|605|609|610|613|614|616|618|619|620|627|628|630
stay	588|608|616|627
stayed	588|615|628|630
staying	609
stays	602
stdcxx	614
steady	601
steal	597|609
stealing	597|605|615
steamed	610
steamy	593
steel	598|616|619|620|624
steep	602
stem	597|619|620|628|630
stemming	608|610|618
stems	597|599|628|630
step	587|596|597|615|626|627
stepfather	601
stepped	615
stepping	615
steps	597|612|613|615|627
stepwise	598
stereotype	603|611
stereotypes	611|617|629
stereotypical	609
sterile	597
stern	602
sternum	597|599
steve-jobs-bio	619|620
stewart-baker-o-connor-latest-to-leave-atlantic-1141569	585
stick	597|599|602|615|617
sticks	588
sticky	597
stiff	588
stifle	588|618|627
stigma	609|629
still	585|586|591|593|597|598|599|602|603|605|606|608|609|610|612|615|616|617|618|619|620|621|624|627|628|629|630|631|632
stillborn	603
stimulated	621
stimulation	597
sting	597
stinging	597
stings	597
stint	586|589|624
stirling	624
stirred	618
stm	598|601|613|615|619|620|631
stochastic	621
stock	588|596|611|618|619|620|627
stocks	619|620
stoked	627
stokes	588
stolen	609
stomach	597
stone	624|628|630
stones	597
stood	588|619|620
stop	588|605|608|615|617|627|628|630
stopped	588|612|618|619|620|627
stopping	608
stops	597|628|630
storage	597|608|613|616|619|620|624
store	596|597|608|617|619|620|624
stored	597|602
storelist	619|620
stores	597|598|619|620
stories	588|589|597|598|604|608|610|613|619|620
storm	585|598
stormed	627
story	585|588|589|591|593|597|598|599|602|605|612|613|615|619|620|627
story-e6frgczx-1226426656207	608
story-fn7celvh-1226501774885	619|620
story-fn7x8me2-1226213375804	608
story03	613
story4	619|620
story_13857544	588
story_14386100	588
story_14404408	588
story_14423092	588
storyline	631
stoves	624
stowed	616
stq	632|633
strAwards	593
strInterpret	593
strTitel	593
strTtArt	593
straight	617
straightforward	626
strain	624
strained	628|630
stranding	615
strange	590|617
strangers	609
strategic	602|613|619|620
strategies	597|598|605|624
strategy	597|599|603|608|613|614|619|620|622|623|624|627
strategyleader	628|630
strath	621
stratification	607|610
stratigraphy	598
stratosphere	598
stratospheric	598
stream	598|617
streamed	615
streamers	602
streaming	619|620
streams	598|612|619|620
street	627
streetlights	624
streets	608|609|627|629
strength	619|620
strengthen	598
strengthening	613
strengths	602
strenuous	618
stress	603|609|610|628|630
stressed	613|628|630
stretched	616
stretching	603|628|630
strict	599|603|618|628|629|630|631
stricter	598
strictly	618|619|620|628|630
stridulation	597
strife	631
strike	588|627
strikes	588|619|620|627
striking	588|592|597|599|602
strikingly	609
string	631
stringent	588
strip	611
striped	602|618
stripes	619|620
strips	624
strokes	589|602
strong	585|588|589|590|591|593|597|598|599|600|601|609|617|618|619|620|625|627|628|630
strong-billed	599
stronger	588|597|629
strongest	598|627
strongly	599|600|610|628|630
struck	615|627
structural	602|625|627
structuralist	603
structurally	616
structure	593|597|599|602|603|605|610|615|619|620|624|628|630
structure's	610
structured	624
structures	597|598|616|624|627
structuring	588
struggle	588|598|607|619|620|629
struggled	588|601
struggles	612|629
stubborn	600
stubs	597
stuck	619|620
stud	618
student	589|627
students	587|591|593|603|604|607|610|612|627|628|630
studied	587|589|592|597|599|602
studies	592|597|598|599|603|604|608|609|610|616|621|622|623|624|628|630
studio	585|589|593|594|595|601
studios	593|605|631
study	595|597|598|599|602|603|604|607|609|612|618|621|624|625|627|628|630
studying	603|612|615|621
studyquran	628|630
stuff	593|628|630
stumbled	619|620
stump	599
stunt	612
stunted	599
style	587|591|592|594|599|600|602|618|624|628|629|630|631
styles	591|619|620|628|629|630|631|632
stylized	613
su	632|633
suEXEC	614
sub	592
sub-Saharan	627
sub-articles	627
sub-castes	597
sub-desktop	619|620
sub-family	597
sub-field	603
sub-fields	603
subaction	589
subantarctic	598
subatomic	590
subbranches	603
subcontinent	598
subcontractors	616
subdivision	613
subdivisions	603
subdomain	632
subdued	593
subduing	597
subfamilies	597
subfamily	599
subfield	603
subfields	603
subgenre	631
subglacial	598
subincision	603
subindex	624
subject	592|597|598|601|603|608|609|612|621|624|628|629|630
subjected	618
subjects	603|617|621|628|630
subjugation	629
subjunctive	628|630
sublatumque	591
sublimation	598
sublimator	616
subliminal	595
subliming	598
submerged	597
submergence	597
submersible	624
submersibles	598
submit	616|619|620
submitted	588
suborder	599
subordinate	599
suboscine	599
suboscines	599
subpattern	628|630
subscribe	628|630
subscribed	628|630
subscribers	613
subscribes	628|630
subscription	588|596|613
subscriptions	596
subsegmental	625
subsequent	588|589|593|595|615|618|629
subsequently	585|588|596|597|601|627|628|629|630
subset	624
subsidiaries	613|619|620
subsidiary	613
subsidies	588
subsidy	627
substance	609|628|630
substances	599|609
substantial	590|594|605|618|621|629
substantially	627
substitute	608
subterranean	597
subtitled	593
subtropical	598|599
suburb	600
suburban	589
suburbs	627
subversion	629
succeeded	586|610|612
success	585|589|594|595|597|599|601|608|619|620|621|624|627|631
